stock_code,debt_ratio,current_ratio,quick_ratio,cfo_to_total_debt,operating_margin,roe,net_profit_margin,total_asset_turnover,accounts_receivable_turnover,inventory_turnover,sales_growth_rate,operating_income_growth_rate,total_asset_growth_rate,equity_ratio,debt_dependency_ratio,interest_coverage_ratio,ebitda_to_total_debt,free_cash_flow,roa
001080,0.0512494961487643,7.303202909584382,6.30179799723243,0.4393291669334949,,,,,,,,,0.0340004327367152,,,,,,
001200,8.083825148636848,,,-0.0011323087565889,,0.0356665791283549,,,,,,,0.1101641033393224,0.0550428912730703,0.4449571087269297,,,-7723532817.0,0.0020399551282794
001270,1.1438951111401725,,,,,,,,,,,,-0.067282790852972,,,,,,
001290,0.7429929613782212,,,0.8100195831253758,,-0.0248062277546122,,,,,,,-0.4339772952662998,1.1474515642441596,0.8525484357558404,,,844200227755.0,-0.0278372118529118
001360,0.0991540564224639,3.2286108281546846,2.851637878405419,-0.2249723414153543,,-0.0076825023313499,,,,,,,0.0418463910410302,,,,,,
001430,0.1063461757484415,0.0357904497407492,0.0357904497407492,570.5753351500364,,0.0867405290603672,,,,,,,0.0144490538665675,0.90387622059027,0.0961237794097299,,,,0.0766001134670153
001540,0.8364027869813625,1.7489455150042406,1.1692351480812375,-0.0596522723428779,,0.1033041108944043,,,,,,,0.2679732691041469,,,,,,
001720,4.663561258647448,,,,,,,,,,,,-0.0217117719992425,,,,,,
001810,0.6022639133263423,1.2381147672627553,0.7650048708397924,-0.2016646148027194,,0.0165740514176052,,,,,,,0.0303565362985266,,,,,,
001820,0.1021800656916884,3.822848141444926,3.1536097407450634,0.6453732725538551,,0.0763750185066385,,,,,,,0.0651985641412226,,,,,,
002410,0.8170138947542762,0.5612038542641746,0.3684432427649992,0.0340571411543155,,-0.4020647319416475,,,,,,,-0.0296834001586334,,,,,,
002420,0.8208699653917926,0.203878359323583,0.2028181446843037,-0.0332639368684767,,-0.0460103803196139,,,,,,,-0.0272520341216543,,,,,,
002630,0.0825841461393986,,,0.3603789223612711,,-0.0779119142462998,,,,,,,-0.1258503672035621,1.8474314510629,0.1525685489370998,,,-4036497916.0,-0.1451822959562546
002700,0.2382991499651243,1.6422697082740696,1.2337812872673837,0.2569479321650596,,0.0294226836633646,,,,,,,0.0182572534957119,,,,,,
002760,0.2707604597432996,4.696156690561851,1.8474584179603348,0.0829567498773342,,-0.0316404338059082,,,,,,,0.0233687573547258,,,,,,
002790,0.2215228474535912,2.2698083058810363,1.769208910897642,0.5291752265173987,,0.0966014850552247,,,,,,,0.119124535464985,,,,,,
002800,0.3276822285807981,0.8712668221859771,0.5896670720510727,0.00443931710846,,0.0508445855113558,,,,,,,0.0407910345970881,,,,,,
002810,0.0834680169755736,4.614952265993754,4.188882667868488,0.3190734696276764,,0.2401879098520773,,,,,,,0.0785907378814611,,,,,,
002840,0.0889854501270979,4.649506620588143,0.14520809700284,0.7615567575660723,,0.0593062041008322,,,,,,,0.069553783211996,,,,,,
003000,0.2090220634817863,5.755644753543487,4.5785496262392575,0.2663002165715107,,,,,,,,,-0.1301503929700475,,,,,,
003030,1.0899685486240998,2.006102607688572,1.194003417452481,0.0968935711735696,,0.0633502674808284,,,,,,,0.2798631767111414,,,,,,
003070,0.6294355475173845,1.2281975224644324,1.2281975224644324,-0.7347322416964228,,0.0023372282827222,,,,,,,0.0629460829424256,1.2274189077605488,0.7725810922394512,,,-448130376025.0,0.0028726503015303
003100,0.2484173903992984,1.5414862586046316,1.5385706523634135,0.2759824080790867,0.1947734040586572,0.0551662182679851,0.3040388798674038,0.2875325347933116,,931.8341193029596,0.0078330864754774,-0.0694111572036845,0.0314991801379999,,,,,,
003230,0.3164701735794613,1.3741447231710775,1.0735500089882328,0.992484762178341,,0.130101491305503,,,,,,,0.3627090669428864,,,,,,
003460,0.2028087016500718,,,-1.282640287725238,,0.0137203680338388,,,,,,,-0.0393551186950759,1.6627748013930246,0.3372251986069754,,,-35091449936.0,0.0225861993502074
003490,3.288173235464364,0.6844129208605404,0.6154410776528643,0.1264648400973965,0.1180814346378669,0.1330090928870019,0.0773252667699094,0.4617527513114701,13.14220988006179,13.943327491636111,0.1091698515838301,0.1788239875606682,0.5468680044961861,0.2331995339483318,0.4658444274673273,3.535852726939159,0.1083592790034526,1652572024231.0,0.0357051546768991
003610,0.0600757029433192,5.321974687326894,5.321974687326894,4.566694123265963,,0.0018997171047179,,,,,,,-0.0295400936312696,1.886657711753004,0.1133422882469958,,,23094760143.0,0.0035756676802294
003720,0.2942745882451233,0.8566121445297012,0.6030534518237424,0.3372261995535131,,,,,,,,,0.0294599247365469,,,,,,
003780,0.1373968503476248,1.3740695080775946,1.3740695080775946,0.4447185270880005,,0.0814809476605284,,,,,,,0.0597176892361025,1.7584012118450445,0.2415987881549557,,,1802116266.0,0.1412986445895765
003850,0.4838522514387224,2.638821231763856,1.6807794205334932,0.2122250245566862,,0.1044204905941093,,,,,,,0.2715152980505553,,,,,,
003960,0.3024954185871896,1.1680956058462106,1.1680956058462106,0.1427183427647668,,0.0281157980929028,,,,,,,0.2829150172179636,1.5355140382523496,0.4644859617476503,,,5805940761.0,0.0439960135706516
004170,0.4055247617476484,0.4735170459789316,0.2756176560328774,0.0892067224050942,0.072601878523462,0.0138411896679615,0.0448056085868388,0.4406160245809858,10.01231942513049,7.025993555329041,0.0335569003399345,-0.2543939333868278,0.0216778150520239,,,,,,
004360,0.1427933922738004,1.131172972244202,1.131172972244202,0.6548834449309658,,0.011717952956538,,,,,,,0.0163669186316292,1.7500976235263552,0.2499023764736448,,,5446886242.0,0.0205338884335049
004380,0.3996973771011872,0.9205142082223692,0.4964936888675014,0.1020551049135053,,0.0022907357663941,,,,,,,-0.021128440796159,,,,,,
004410,0.4853803776429778,0.6810847127651601,0.6810847127651601,0.2124978484499251,,-0.0319773682215522,,,,,,,-0.0636473188606175,1.346456456610547,0.6535435433894531,,,,-0.043566964070228
004430,0.2190168584152377,1.9846685413879608,0.9123613297780366,0.104555004562786,,0.0241652528553807,,,,,,,0.0830002275763849,,,,,,
004440,0.1375768009645851,1.7998408007782738,1.3144378193135096,-0.0913750825171341,,,,,,,,,-0.1374019346983659,,,,,,
004450,0.8280863035626497,1.4523828201460305,0.9984908213746876,0.1856929395517291,0.0635854008992692,0.0737469266921444,0.0479644260784229,0.8251739922062281,7.101298199339684,10.456355491439044,0.0585099658247154,0.5302278087884313,0.0138813786553406,,,,,,
004490,0.104923873464659,2.7136884309270046,2.7136884309270046,0.6253127837649213,,0.0495083902358642,,,,,,,0.13244875254264,1.8100794525587467,0.1899205474412533,,,82949802081.0,0.0900076225177379
004690,0.4392048935446626,1.275296121959819,1.2391087931702556,0.0763506096503265,,0.0360118142504042,,,,,,,0.019272850176061,,,,,,
004770,0.0219466074500598,24.537366786035616,23.264678769823696,1.5414958780981352,,0.0682745926945064,,,,,,,-0.0087525567266645,,,,,,
004800,0.0837876398714008,0.7402914229646228,0.628842870170713,19.440836208809014,0.3048427064585701,0.0898468758929537,1.093143601044176,0.152374790780119,5.440299558574367,32.86247021399243,0.6022285514790232,-9.025441342422027,-0.1053767224232709,1.8453799678295968,0.1546200321704035,21.87437951209304,,188164186693.0,0.1665675275017322
004910,0.3247841539952195,0.6434781115637717,0.3372512367329529,0.1801967713629338,,0.019024370830087,,,,,,,-0.0091140168796207,1.5096798931120192,0.4903201068879806,,,15775813377.0,0.0284796614790324
004920,0.2526070213449781,1.1092420507100036,0.4676215757978849,0.0403395456534274,,-0.0006094910857359,,,,,,,0.0135096631504363,,,,,,
004960,1.49545942304795,1.104645203047122,0.899138891089329,1.054809752209077,0.0341284665156658,0.042308752127159,0.0221905455066204,0.3751618503678419,1.248860517265847,6.770226463252042,0.1258527206560072,3.6706615309384936,0.0078464184172758,0.2003639070954321,0.2996360929045679,0.6559209167393617,0.3984853739424821,81950464264.0,0.0083250461129355
004970,0.0998223684788278,2.1393435769789853,2.1393435769789853,1.6850021377419104,0.0467270418409887,0.0171089898285051,0.0562756099578237,0.5500774073255309,10.641360201133407,,0.07243152463043,0.0334999202272327,0.0038272359881247,1.8184754714220024,0.1815245285779973,5.9454349512594105,,90865427290.0,0.0309559416212625
004980,0.4076703169495729,0.8008753925385048,0.4919274686747668,0.0527120041644898,,0.047803912540705,,,,,,,0.0429618565240606,,,,,,
005030,0.8681373864828372,0.7442205104314874,0.7442205104314874,-0.1232160672569397,,-0.0023404355952747,,,,,,,-0.0279991261864434,1.0705850728491773,0.9294149271508227,,,-15290818466.0,-0.002496145023308
005070,0.2257753619272603,1.0672203060391443,0.4917067471748725,0.055037649464545,,0.0145155799964194,,,,,,,0.166304494073433,1.6316203295646623,0.3683796704353375,,,-179121302896.0,0.0242209042727096
005110,2.058261037218531,0.6400822661869044,0.6400822661869044,-3.3653660821869376,,-0.3375716014315896,,,,,,,-0.3256447017413431,0.6539664128275288,1.3460335871724711,,,-18986283758.0,-0.2934752363698896
005180,0.1630403321931179,2.116957824569896,1.514442536186655,0.5231817323424938,,0.0633832003949035,,,,,,,0.1261427067951213,,,,,,
005320,0.1252570197282775,2.4133464753330767,1.799064442823424,-0.2080064411988825,,0.0248646163823626,,,,,,,-0.0168681982194178,,,,,,
005360,0.3612865818864211,1.0551597532319306,0.5871039424731648,0.0140940130268752,,-0.0181563861956516,,,,,,,0.0172271107699954,,,,,,
005380,1.8251572906110816,1.4559779497437817,1.2070646575535495,-0.1767523270143575,0.0812617605729045,0.1191425425392603,0.0754997486091985,0.563207182268484,11.417712297892496,7.500772881266245,0.0772611427663226,-0.0586576854043005,0.2029823443823359,0.3539625929229943,0.4714153490097507,15.847283014542302,,-49168567000000.0,0.0425220006761655
005430,0.1420514849954343,2.669674794125311,2.5782804709820866,1.6078120899700037,,0.0413880973516107,,,,,,,0.0354728458652416,1.7512345338861808,0.2487654661138193,,,-2925293998.0,0.0722999133809391
005440,0.0663038492244917,0.2671160132047611,0.2671160132047611,-0.5575048935258023,,0.0354660850609823,,,,,,,-0.1495376686196768,1.8756379820391464,0.1243620179608534,,,-29685571000.0,0.0652934550879322
005490,0.6827270933992602,1.9328563200016908,1.311975091398146,0.1668625366683326,0.0299027211097722,0.0156477078831621,0.0130362433384046,0.7114097173176975,4.0559786419428265,-4.810695409330686,-0.0575549756102817,-0.3845048931582593,0.0243577711749571,0.5942734290798812,0.1590139131311682,-0.4278068466400971,0.1467811824148623,-1165845105130.0,0.0092741101882591
005500,0.1915134097539635,1.6443942466845145,0.8043114002056181,0.1323196811412453,,0.0701229325657167,,,,,,,0.2227424904472365,,,,,,
005670,0.5860293398020624,1.1242075457400862,0.5670746022323314,0.5291905617526579,,0.0358451450365049,,,,,,,0.0748968251714245,0.6305053600867186,0.3694946399132813,,,11589688425.0,0.0231741137970946
005680,0.0237877875917952,16.472931313764004,14.972701879621994,2.772840083942117,,0.0102780831425422,,,,,,,0.0243605403570189,,,,,,
005800,0.0459935497103199,6.963610698827218,4.465951014894385,0.1957421242311245,,0.0101346053436168,,,,,,,0.0060975022708011,,,,,,
005820,0.0689207226690951,3.387315186004265,2.773151411042385,0.7891313987782844,,0.0149906272077967,,,,,,,0.0096860250055977,1.8710461473756443,0.1289538526243556,,,4694222773.0,0.0279941033594527
005850,0.2945281056893437,2.7522520639293084,2.446392379514096,0.2813150131973359,0.0671271700064319,0.1481959021257201,0.0971714564336983,0.588174348951151,,19.322415987046384,0.0100041899993234,0.0104208548910282,0.1209026998494414,,,,,,
005930,0.2793189781190862,2.432993362353306,1.8784351557753296,0.6357053725837232,0.1087707740219731,0.0899665842085836,0.114505426269153,0.6200724318763435,7.496428462244133,3.60922682125536,0.1619531117661296,3.983414131557661,0.1285922329862837,0.7816658840395271,0.0415057161814955,2.520156889694836,,17673425000000.0,0.071001658129751
005990,0.013517451064872,15.935088889296573,15.935088889296573,0.9463825800827146,0.1837680838480868,0.0036763251160247,0.0770091875778359,0.0234594193520821,0.9205165642545028,,-0.0244924159308575,1.4924823062412893,-0.0134585784833326,0.4933314167157804,0.0066685832842195,5.80994250234249,,3026676989.0,0.0018065908253516
006090,0.287596203779877,0.7645605248417856,0.7645605248417856,6.418522383725301,,0.0208720140195595,,,,,,,0.19915448712652,1.5532819948744685,0.4467180051255315,,,49176397226.0,0.0332211931416368
006400,0.8823618586164035,0.9519716368385532,0.6867244983207226,-0.0072313505494812,0.0218960350579625,0.0277525995549723,0.0346856185673849,0.4446166292769448,2.212689991674813,-4.370762018724898,-0.2259918524632698,-0.7649258386214189,0.1926763794736315,0.5312474832735041,0.2851884439855026,-0.2266995042481368,,-6495179326552.0,0.0154218028118164
006490,0.3768802266189344,0.5582729102589771,0.497434467330503,-0.562755843,,0.027372551768546,,,,,,,0.4228022862395031,1.4525591706049827,0.5474408293950173,,,-4116157451.0,0.0398693165693338
006660,0.06619798808777,7.591799595253991,7.126177766145569,0.1485587951580793,,0.0250786341789428,,,,,,,0.0292896354469889,,,,,,
006730,0.3834754812328021,0.1856201381507507,0.1856201381507507,0.1040417700673237,,0.0170020592470468,,,,,,,0.0841986526498339,1.445634582708917,0.554365417291083,,,44082757435.0,0.0242849189508775
006800,8.60070058282688,,,-0.1006842711295867,,0.0721468459006078,,,,,,,0.1070420149037242,0.1041590654111988,0.8958409345888011,,,-8602756207307.0,0.007719615747166
006880,0.4096295981221561,0.5603913414166659,0.3830686946303303,0.0725832573229116,,0.0155205905831934,,,,,,,0.0491659907361448,,,,,,
006890,0.0422613520047804,5.437960566244857,5.0435041717391,27.09878991091309,,0.0350295608867378,,,,,,,-0.0161504717221043,1.918904501402664,0.0810954985973357,,,12084815742.0,0.0668622920167579
006910,0.2222923999042628,1.6350753034077443,0.449593895442527,0.1595437086557471,,0.0082483115834727,,,,,,,0.0105468437344208,,,,,,
006980,0.0527026149792668,2.2972447046675297,2.1039683909979745,0.5294172433642472,,0.0177443279274148,,,,,,,-0.0044619372584586,1.89987178861467,0.1001282113853299,,,1116352435.0,0.0334305268095099
007120,0.4041553785300317,6.707122395634701,6.6906887121654695,0.2035764625824305,,-0.0433042753273912,,,,,,,-0.0218272925035679,,,,,,
007160,0.3239065351788682,0.8700154691822165,0.8700154691822165,0.0022887519611424,,-0.0320214244079371,,,,,,,0.0040526606936469,1.5106806612521082,0.4893193387478919,,,-5236015139.0,-0.0492152310545667
007210,0.3103071395317075,1.310822422516397,1.310822422516397,0.9242015989809844,,0.0195298971049869,,,,,,,0.0248231580133485,1.5263596905339176,0.4736403094660823,,,48819676529.0,0.02975825096429
007310,0.2052974604439653,1.3532873885272092,1.009417716278114,0.7632982816330416,,0.0232004927443842,,,,,,,0.0290166939082482,1.659341420385396,0.340658579614604,,,82305156968.0,0.0384336042090209
007540,0.0162550642697182,22.470444036842437,22.470444036842437,0.8678064236910605,,0.0157851389096738,,,,,,,0.037112279052858,1.96800987303045,0.0319901269695499,,,1079862319.0,0.0310800159920039
007720,0.1872862740877227,1.5054281478726934,1.5054281478726934,10.573699378595586,,-0.0363030987015308,,,,,,,-0.1260420298953248,1.6845137046132734,0.3154862953867267,,,,-0.0610875889446338
007860,0.01529965185006,9.978846722697114,9.978846722697114,7.32866742738389,,0.0266220808962329,,,,,,,0.0179775933750463,0.49246545006581,0.00753454993419,,,6573328527.0,0.013122347855054
008040,0.3517919239042183,0.9391366134114358,0.3670710823902124,-0.2300772897394053,,0.0030160389462476,,,,,,,0.0732744374392981,,,,,,
008420,0.1148347928657209,1.3172035740968144,1.3172035740968144,-0.0989777428914368,,0.0469650497072325,,,,,,,0.1195663905123661,1.7939877843773888,0.2060122156226111,,,-9195663627.0,0.0846415284221608
008470,0.0962997622522292,4.146317369300045,4.146317369300045,8.892538437180885,,0.0130485202339146,,,,,,,0.0352736710535935,1.8243185567159264,0.1756814432840737,,,4389983363.0,0.0237993945574848
008490,0.3342730365209431,1.1703206656886207,0.4616802685266115,0.0961979615260287,,0.0265854634016379,,,,,,,0.0241129275305972,,,,,,
008770,1.969518123342622,1.2268909071792231,0.6853297186831745,-0.0116840650205603,-0.0013133022782091,-0.0649833617829776,-0.0155796504638791,1.157567850275747,15.161699890177603,6.302581209211391,0.1062322025069094,-1.0568267439885437,0.2685304476039591,0.3367549745324859,0.6366141423456149,0.0838385571009985,0.0192697299275343,-103511123850.0,-0.0180345024955201
009150,0.4188786637190692,1.9273845824043476,1.1910737939129277,,0.0714006707216312,0.0825071280530647,0.0683124735289498,0.8420439588000804,7.5715530971368,3.814295662103088,0.1576277665322257,0.1127273140757801,0.0973189067253198,0.7047818996579083,0.1076212484620413,10.111468765325686,,,0.0575221056457426
009200,2.425601509580888,0.7144313192802813,0.5103431941553305,0.1036006974983941,,0.0701820480151641,,,,,,,0.03764740089313,,,,,,
009300,0.0613558461124571,5.514353381906397,4.817902121586529,0.8779256340921722,,0.0490391451794312,,,,,,,0.0753365026405319,,,,,,
009310,0.3409787769732616,1.08733609672274,1.08733609672274,-7.506563607000587,,-0.1598960553603031,,,,,,,-0.1246920537857965,1.4914479142721575,0.5085520857278423,,,-2382020996.0,-0.2394599451177756
009420,0.1154985772387299,2.465424772552283,2.465424772552283,1.1292142749869316,,-0.004233416099266,,,,,,,-0.1121562771505065,1.7929202607776846,0.2070797392223153,,,,-0.0075572188601743
009470,0.2141562695678565,2.301579670759208,1.7723528997625833,0.3032287413492374,,0.0797380815111984,,,,,,,0.2436106841092133,,,,,,
009580,0.4472815217544196,0.7912510548079643,0.5901082493711738,0.0935901895888972,,0.0098444731881321,,,,,,,0.0421986677502405,,,,,,
009680,0.032252364231635,15.990271789431942,15.345323629902015,0.7798732891497495,0.0818276270556719,0.0341573698403178,0.1113604708931578,0.5933250273334554,10.934148979753475,19.405457640817207,0.1897406714111139,0.5695840593281618,0.0399308682356416,,,,,,
009770,0.0561994085460848,8.93169307631318,7.032707539710617,0.0854544088892605,,-0.0018875232908965,,,,,,,-0.0222694277366515,,,,,,
009780,0.2143507345115484,1.6087346701199003,1.6087346701199003,0.5985097041085068,,0.0548559541187798,,,,,,,0.1639540980208347,1.6469706347272606,0.3530293652727394,,,34030967304.0,0.090852938441853
009900,0.7352764022611895,2.4599285599342697,2.028731162602934,0.4423557623241482,,0.2094601441213057,,,,,,,0.1583331434582345,,,,,,
010140,0.6419561392644081,0.7789339826749556,0.7413212299146159,0.1147376564497287,0.0507618628446789,0.0026974568120806,0.0054404528776964,0.6040667306250139,13.960345383955334,9.078715952959998,0.236427314819665,1.1543173532715276,0.1026876171751389,,,,,,
010280,1.7855932305426754,0.8725810354864928,0.8725810354864928,0.2521817394959256,0.0573736054317673,0.2295826663221871,0.0616632299297539,1.3885864167832882,11.245815444273052,,0.0856572142340029,0.373698994855518,0.3951280724950661,0.35898995913527,0.6410100408647299,14.377217898324917,,-12834684056.0,0.085624723495441
010470,0.2837973190868744,1.474061489057022,1.474061489057022,3.558316321503875,0.0752726709570855,0.0331065911370356,0.0588233062428507,0.8720670342717646,4.978182266097195,,0.0830212791551294,0.0248844829211976,0.0258277356438407,1.5578783116812696,0.4421216883187304,94.5667082627491,,11640017440.0,0.0512978662212626
010640,0.2737662563959745,1.352889803661577,1.0654011330364883,0.2772174480421319,,0.0363411091332632,,,,,,,0.1094642111547358,1.570146791028088,0.4298532089719121,,,-4238755797.0,0.0579635240187698
010780,0.3906728129458703,1.3224439560238592,0.4646640803883813,-0.0655432800635539,,-0.0288088372599258,,,,,,,-0.1612755603030207,,,,,,
010820,0.6925066453127289,0.8166697168889913,0.8166697168889913,347.5664617823693,,0.0294506214705931,,,,,,,0.322091523645424,1.181679259894696,0.8183207401053041,,,141486408970.0,0.0354795297734026
010950,1.8119164680902984,0.8619981344607209,0.4765486888508506,0.2177749812037304,0.0115232317815272,-0.0217718031003069,-0.0052690404962126,1.591960737606837,10.449697414816583,-7.755202997382021,0.0254805832300072,-0.6883341134017726,0.1332635154147017,0.3556293408243189,0.0266078474828039,-0.5069374482918447,,361937000000.0,-0.008388105594831
010960,0.2123382857846321,2.0682759227805034,1.905216290759108,0.3031880169367883,,0.0093413160706901,,,,,,,0.0527174260142886,,,,,,
011080,0.3330854096197302,1.577038396810594,0.4077421053088478,-0.3201343295583481,,0.0210275043118118,,,,,,,0.0362890976180393,1.5002789660495277,0.4997210339504723,,,-5052170077.0,0.031398843094022
011170,0.7286584881515312,1.0565796005653163,0.7250939853844056,0.2154189312397273,,-0.0256959369039236,-0.0252932955222925,0.6006404180735292,9.074820896497846,7.153041788945067,0.0242639783232555,,0.032142734467886,0.5784832613579495,0.0787096315939827,,,3137444382738.0,-0.0151921755969671
011200,0.2151463277830797,7.634875268805344,7.464400181741897,0.8133826729704466,0.3002375851949501,0.1534445638650337,0.3232527001192455,0.39287595221276,3.924929939664583,-20.2469381346174,0.3927231489605544,5.007228482993313,0.3163802027762762,0.8229461564718761,0.1197356330824334,-3.085583207653072,,,0.1269982123646943
011230,0.5561954589099325,0.3542497694362238,0.202756580716263,-0.1160024469092769,,-0.085738423198877,,,,,,,-0.0386434575772255,,,,,,
011300,0.5759413558566783,0.4478110671803827,0.4478110671803827,20.030264217298622,,-0.2103925581490607,,,,,,,-0.0866193970374907,1.2690827565171705,0.7309172434828297,,,10342539947.0,-0.2607345419372281
011330,0.2137131310858628,0.9942467562189712,0.9942467562189712,1.2711740141037648,,-0.0304373826729006,,,,,,,-0.1513530416575297,1.647835842569056,0.3521641574309439,,,7425784031.0,-0.0504075398078118
011370,0.4469234202860668,1.7165042561851702,1.7165042561851702,-0.3085154844421721,,0.0111340089447831,,,,,,,0.1782908135228564,1.382243159492564,0.6177568405074361,,,-118689057663.0,0.0154091898657535
011390,0.9218596375645024,1.425427927854101,0.8591054246039271,0.0569776062225091,,-0.014037411893841,,,,,,,0.2056085218233251,,,,,,
011500,0.1711007768404326,3.414934629406403,3.414934629406403,1.2921016460843937,,0.0112559826743373,,,,,,,-0.018635019187142,1.707794956293935,0.292205043706065,,,11683540597.0,0.0190929667828795
011560,0.2244194998364936,2.3834535430159085,2.271264824917538,1.150922630737496,,0.0444562640030331,,,,,,,-0.0968015415538098,,,,,,
011930,0.4209863760618599,0.6291873680162614,0.6291873680162614,-0.0387264349574293,0.007214920753445,-0.0170580476537815,-0.0314003880802772,0.771117343195059,,,-0.0461610352683929,-0.0318507901368684,0.0158097480855984,1.4074730297857083,0.5925269702142917,0.2258330673009541,,-18565152065.0,-0.0242133838317572
012170,0.2086348775575608,2.0227414123578145,2.0227414123578145,-1.2340061430780929,,,,,,,,,-0.5200052326333138,,,,,,
012210,0.4012135481705141,0.5469938779428731,0.3031927326050452,0.0629550501172556,,,,,,,,,0.1351052225376517,,,,,,
012330,0.4440472262683443,2.2301818051715543,1.6995545453960563,0.2076645298257362,0.0536970188599174,0.187057110768029,0.1417929610036306,0.9144549868092848,5.606358692876039,8.012391626629313,-0.0340458654173994,0.3390308127447409,0.1367405386062111,0.6924981273529153,0.0235664705439389,6.319458494740392,,1887635000000.0,0.1296632802842244
012450,2.8134165607211794,0.8962156595252154,0.6496929418313322,0.0998393514498313,0.1540800806992255,0.6030228430093807,0.4304952342373813,0.3575115124816331,2.039436172809645,1.827792815210574,0.4246600356057767,1.9141191953612948,1.217525231680937,0.2622320389280744,0.3466999769359115,3.499567820805359,,2438485275441.0,0.1539070023083411
012690,0.0883800108553621,3.344908126627293,3.344908126627293,0.4498884871699818,,0.0516994775568095,,,,,,,-0.0076588319625595,1.8375934692407592,0.1624065307592408,,,4539744045.0,0.0938625170486321
012700,0.3636062450604994,1.8414202612224104,1.821050013112211,0.0273996040321652,,0.00725605130665,,,,,,,-0.0232189913304979,,,,,,
012860,2.455459451154179,0.9878769939732222,0.5876582747897362,-0.0924885613703579,,0.0754564305217687,,,,,,,-0.0025476346896339,,,,,,
013000,0.043795874002086,10.693248119992544,10.693248119992544,3.653550714336668,,,,,,,,,0.0379299252428427,1.9160834506191995,0.0839165493808007,,,795530482.0,
013310,0.590896318216785,0.8823367489136136,0.6830936614347046,-0.0087764768387694,,0.0127351858064865,,,,,,,0.2782812692428459,,,,,,
013520,0.3554328266376429,0.6458171041416028,0.6458171041416028,0.1079522677442894,,0.050799062710024,,,,,,,0.1027217036989069,1.4755434284126818,0.5244565715873181,,,9397792390.0,0.0730511071036897
013810,0.8751062202486929,2.2010610443680725,1.5493580864657617,-0.0487587420792346,,-0.0364529246739315,,,,,,,0.0200068244258346,,,,,,
013990,0.1436518469914674,2.734323399698808,1.2987743369919142,0.2414354883682482,,0.0259985619941533,,,,,,,0.0088016902792662,,,,,,
014100,0.2094951823911534,0.8211850672767138,0.486241174581107,-0.0283490985883444,,-0.0697768992350212,,,,,,,-0.0731882488518134,,,,,,
014190,0.1732575833604732,2.656859067382902,2.656859067382902,-1.6919764379893107,,0.0136566807741194,,,,,,,0.1049807955916928,1.704655506484391,0.295344493515609,,,-6384735755.0,0.0235987278379518
014470,0.3055143503402643,0.8473403760256737,0.7084216858624883,0.0595297634220123,,,,,,,,,0.0580061045898459,,,,,,
014620,0.0854911502444605,8.897056758175601,4.5478831812738445,0.26707168112956,,,,,,,,,0.0218214430030175,,,,,,
014710,0.421092918407732,0.5119685190048311,0.2280163146547275,0.221046047237365,,0.0518043416742331,,,,,,,0.055259713581602,,,,,,
