,debt_ratio,roa,total_asset_growth_rate,cfo_to_total_debt,current_ratio,quick_ratio,news_sentiment_score,news_count,sentiment_volatility,positive_ratio,negative_ratio,recency_weight_mean,business_report_text_score,public_credit_rating
SK하이닉스,0.6214999999999999,0.17980000000000002,0.1946,0.2257,1.6935,1.1602,28.13,20,0.42385015208520116,0.281554758256426,0.00020560494496311383,0.9304875117873326,83.31,AA
