,debt_ratio,roa,total_asset_growth_rate,cfo_to_total_debt,current_ratio,quick_ratio,news_sentiment_score,news_count,sentiment_volatility,positive_ratio,negative_ratio,recency_weight_mean,business_report_text_score,public_credit_rating
삼성전자,0.3747,0.0379,0.0947,2.8318,0.8037000000000001,0.5191,9.66,20,0.5296424981293385,0.1966744934291624,0.10003510700699146,0.9925468617536234,80.45,AAA
