,debt_ratio,roa,total_asset_growth_rate,cfo_to_total_debt,current_ratio,quick_ratio,news_sentiment_score,news_count,sentiment_volatility,positive_ratio,negative_ratio,recency_weight_mean,business_report_text_score,public_credit_rating
현대자동차,0.3889,0.0675,0.13019999999999998,7.5001999999999995,1.2529000000000001,1.0165,15.62,20,0.3245216375980121,0.15618076001424802,1.5126094661067888e-05,0.994324662476742,83.25,AAA
