,debt_ratio,roa,total_asset_growth_rate,cfo_to_total_debt,current_ratio,quick_ratio,news_sentiment_score,news_count,sentiment_volatility,positive_ratio,negative_ratio,recency_weight_mean,business_report_text_score,public_credit_rating
삼성전자,0.3747,0.0379,0.0947,2.8318,0.8037000000000001,0.5191,2.96,20,0.42605492037575154,0.11983582577694647,0.09024775419713572,0.9929216432099033,80.45,AAA
