,debt_ratio,roa,total_asset_growth_rate,cfo_to_total_debt,current_ratio,quick_ratio,news_sentiment_score,news_count,sentiment_volatility,positive_ratio,negative_ratio,recency_weight_mean,business_report_text_score,public_credit_rating
삼성전자,0.2793,0.071,0.1286,0.9906999999999999,2.4330000000000003,1.8784,6.36,20,0.643618727824578,0.2613520929104123,0.19775626377967495,0.9981205252223113,80.45,AAA
