,debt_ratio,roa,total_asset_growth_rate,cfo_to_total_debt,current_ratio,quick_ratio,news_sentiment_score,news_count,sentiment_volatility,positive_ratio,negative_ratio,recency_weight_mean,business_report_text_score,public_credit_rating
삼성전자,0.3747,0.0379,0.0947,2.8318,0.8037000000000001,0.5191,11.17,20,0.6803011856004396,0.3072103934976492,0.19550790974704638,0.9976010691341676,80.45,AAA
