,debt_ratio,roa,total_asset_growth_rate,cfo_to_total_debt,current_ratio,quick_ratio,news_sentiment_score,news_count,sentiment_volatility,positive_ratio,negative_ratio,recency_weight_mean,business_report_text_score,public_credit_rating
삼성전자,0.2793,0.071,0.1286,0.9906999999999999,2.4330000000000003,1.8784,24.32,20,0.4240287995224711,0.24527304053670815,0.0020748259205239997,0.9613228971001424,80.45,AAA
