,debt_ratio,roa,total_asset_growth_rate,cfo_to_total_debt,current_ratio,quick_ratio,news_sentiment_score,news_count,sentiment_volatility,positive_ratio,negative_ratio,recency_weight_mean,business_report_text_score,public_credit_rating
LG전자,2.0406999999999997,0.0171,0.0992,0.1464,0.8170999999999999,0.7168000000000001,15.47,20,0.425769848758448,0.19432434443612528,0.03965295728916632,0.996475550799248,69.06,AA
